UID	Audio_path	SpeechCorpus	SNR (dB)	fs (Hz)	Text
[URGENT24]fileid_362	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_362.flac	libritts	1.076	22050	I believe that this construction department was unkindly named the 'Destruction Department.' It served its purpose; never made any money; and I had the unpleasant task of presiding at its obsequies."
[URGENT24]fileid_363	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_363.flac	libritts	11.948	22050	He weighed and reweighed the meter plates, and pursued every line of investigation imaginable, but all in vain.
[URGENT24]fileid_364	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_364.flac	libritts	11.243	22050	The investors in the enterprise were ready and anxious to meet the extra cost of putting the wires underground.
[URGENT24]fileid_365	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_365.flac	libritts	14.734	22050	We were using coal costing twelve dollars a ton, and were paid for our light in currency worth fifty cents on the dollar.
[URGENT24]fileid_366	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_366.flac	libritts	-0.803	22050	The Paris plant, like that at the Crystal Palace, was a temporary exhibit.
[URGENT24]fileid_367	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_367.flac	libritts	18.661	22050	The meter continued in general service during eighteen ninety nine, and probably up to the close of the century.
[URGENT24]fileid_368	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_368.flac	libritts	19.980	22050	We had an index like a steam gauge, called an ampere meter, to indicate the amount of current going out.
[URGENT24]fileid_369	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_369.flac	libritts	17.373	22050	The boilers were fired by wood, as the economical transportation of coal was a physical impossibility.
[URGENT24]fileid_370	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_370.flac	libritts	7.263	22050	"Our first engine compelled the inventing and making of a suitable engine indicator to indicate it-the Tabor.
[URGENT24]fileid_371	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_371.flac	libritts	18.182	22050	We had two wire underground feeders, sent without any plans or specifications for their installation.
[URGENT24]fileid_372	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_372.flac	libritts	7.422	22050	"After the station had been running several months and was technically a success, we began to look after the financial part.
[URGENT24]fileid_373	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_373.flac	libritts	14.776	22050	The young girls had, indeed, made themselves small-indeed invisible.
[URGENT24]fileid_374	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_374.flac	libritts	7.137	22050	His dark shadow glided, lengthening as it disappeared, among the illumined yews and glittering undulations of the water.
[URGENT24]fileid_375	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_375.flac	libritts	11.600	22050	It is to your recommendation, I am aware, that I owe my admission among the number of Madame's maids of honor."
[URGENT24]fileid_376	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_376.flac	libritts	4.565	22050	Upon this Madame deigned to turn her eyes languishingly towards the comte, observing.
[URGENT24]fileid_377	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_377.flac	libritts	5.599	22050	"Here?" replied the king, frowning, "here?
[URGENT24]fileid_378	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_378.flac	libritts	12.933	22050	It is evident, therefore, that the present trend of the development is in the direction of heightening the utility of conspicuous consumption as compared with leisure.
[URGENT24]fileid_379	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_379.flac	libritts	16.627	22050	It is a fact of common observance that in this lower middle class there is no pretense of leisure on the part of the head of the household.
[URGENT24]fileid_380	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_380.flac	libritts	8.999	22050	But the derivative fact the vicarious leisure and consumption rendered by the wife, and the auxiliary vicarious performance of leisure by menials remains in vogue as a conventionality which the demands of reputability will not suffer to be slighted.
[URGENT24]fileid_381	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_381.flac	libritts	10.628	22050	Among the latter, everybody's affairs, especially everybody's pecuniary status, are known to everybody else.
[URGENT24]fileid_382	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_382.flac	vctk	5.592	48000	I never won a penny throughout my career.
[URGENT24]fileid_383	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_383.flac	libritts	-2.620	22050	The result is that, in order to keep up a decent appearance, the former habitually live hand to mouth to a greater extent than the latter.
[URGENT24]fileid_384	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_384.flac	libritts	17.478	22050	"I know; but that renders your uncle a most agreeable companion and gossip," declared dr Pipt.
[URGENT24]fileid_385	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_385.flac	libritts	8.760	22050	The Patchwork Girl was taller than he, when she stood upright, and her body was plump and rounded because it had been so neatly stuffed with cotton.
[URGENT24]fileid_386	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_386.flac	libritts	15.091	22050	No one saw him do this, for all were looking at the Powder of Life; but soon the woman remembered what she had been doing, and came back to the cupboard.
[URGENT24]fileid_387	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_387.flac	libritts	19.404	22050	"Yes; that's proper cat talk," declared the woman, and opened the door.
[URGENT24]fileid_388	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_388.flac	libritts	14.390	22050	At the foot of the mountain that separated the Country of the Munchkins from the Country of the Gillikins, the path divided.
[URGENT24]fileid_389	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_389.flac	libritts	10.654	22050	For a long time he had wished to explore the beautiful Land of Oz in which they lived.
[URGENT24]fileid_390	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_390.flac	libritts	9.623	22050	But in other parts of Oz the people favor different colors.
[URGENT24]fileid_391	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_391.flac	libritts	5.052	22050	Perhaps she, too, might be there, waiting, weeping.
[URGENT24]fileid_392	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_392.flac	libritts	18.230	22050	A great white foam was spread upon its brown and green; the whole field was waving and shivering in the sunlight.
[URGENT24]fileid_393	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_393.flac	libritts	-1.027	22050	mrs Grey's chef was high priced and efficient, and her butler was the envy of many; consequently, she knew the dinner would be good.
[URGENT24]fileid_394	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_394.flac	vctk	-3.607	48000	These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.
[URGENT24]fileid_395	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_395.flac	libritts	4.300	22050	The retreat will go on from Wednesday to Friday.
[URGENT24]fileid_396	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_396.flac	libritts	14.761	22050	This would be an easy way of doing it, but it would not be the best way, for the reason that it is too easy to call attention to itself.
[URGENT24]fileid_397	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_397.flac	libritts	17.039	22050	You will, of course, appreciate that the unfinished sentences not only save time, but also make the manoeuvring very much more natural.
[URGENT24]fileid_398	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_398.flac	libritts	1.716	22050	In this way the whole status of images as "copies" is bound up with the analysis of memory.
[URGENT24]fileid_399	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_399.flac	libritts	1.275	22050	We have this feeling normally in places where we have often been before-at home, or in well-known streets.
[URGENT24]fileid_400	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_400.flac	libritts	7.948	22050	Memory, which we are to consider to day, introduces us to knowledge in one of its forms.
[URGENT24]fileid_401	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_401.flac	libritts	5.061	22050	We may even have used words to describe it to ourselves while it was happening; in that case, the habit of these words may fulfil the function of Bergson's true memory, while in reality it is nothing but habit memory.
[URGENT24]fileid_402	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_402.flac	libritts	10.925	22050	A further stage is RECOGNITION.
[URGENT24]fileid_403	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_403.flac	libritts	17.556	22050	I shall return to the consideration of familiarity shortly.
[URGENT24]fileid_404	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_404.flac	libritts	2.677	22050	Thus no knowledge as to the past is to be derived from the feeling of familiarity alone.
[URGENT24]fileid_405	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_405.flac	libritts	17.839	22050	I shall speak of it as "true" memory, to distinguish it from mere habit acquired through past experience.
[URGENT24]fileid_406	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_406.flac	libritts	0.768	22050	Here we have a definite influence of past experience, but not necessarily any actual knowledge of the past.
[URGENT24]fileid_407	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_407.flac	libritts	15.335	22050	I come now to the other characteristic which memory images must have in order to account for our knowledge of the past.
[URGENT24]fileid_408	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_408.flac	libritts	13.438	22050	Most people and animals find it essential to their happiness to spend a good deal of their time in familiar surroundings, which are especially comforting when any danger threatens.
[URGENT24]fileid_409	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_409.flac	libritts	6.300	22050	There was in that city a young cavalier, about two and twenty years of age, whom wealth, high birth, a wayward disposition, inordinate indulgence, and profligate companions impelled to do things which disgraced his rank.
[URGENT24]fileid_410	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_410.flac	libritts	13.487	22050	Put these playthings all away quick, and carefully, and we will not let them know any thing about your leaving them out."
[URGENT24]fileid_411	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_411.flac	libritts	17.733	22050	I would not have them know that their mothers leave their playthings about in that way for any consideration.
[URGENT24]fileid_412	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_412.flac	libritts	-1.329	22050	And his mother took him up in her lap, and he told her all his adventures, and how everybody wanted his cap.
[URGENT24]fileid_413	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_413.flac	libritts	-3.761	22050	He darted like an arrow through all the halls, down all the stairs, and across the yard.
[URGENT24]fileid_414	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_414.flac	libritts	17.873	22050	And a child who never, from the beginning, finds any efficiency in them, never learns to employ them at all.
[URGENT24]fileid_415	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_415.flac	libritts	11.350	22050	The theory of many mothers is that they must govern their children by the influence of reason and affection.
[URGENT24]fileid_416	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_416.flac	libritts	-3.134	22050	South of the apricot trees, cornering on the wheatfield, was Frank's alfalfa, where myriads of white and yellow butterflies were always fluttering above the purple blossoms.
[URGENT24]fileid_417	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_417.flac	libritts	16.791	22050	Our uneducated men work too bluntly to be ever in the right; but the Germans draw finely and resolutely wrong.
[URGENT24]fileid_418	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_418.flac	Youtube2023+	4.859	22050	I tried uh I tried to access my personal account in Google in Facebook ads and
